label,rq,country,n,dbar,dbar_norm,t_hln,p_hln,q_hln
RQ2 lstm/GF (pid_local_cqr): adaptiv vs const,RQ2,FR,127,0.0006640591441528817,0.0033287617841998136,0.07776556503006986,0.9381378959525963,0.9684870828585659
RQ2 lstm/GF (pid_local_cqr): adaptiv vs const,RQ2,GR,127,0.019076455524445673,0.010802069945892221,0.18112265907740366,0.8565623253871621,0.9202502220833262
RQ2 lstm/GF (pid_local_cqr): adaptiv vs const,RQ2,IE,127,0.08952955666511186,0.21692251053050776,4.857054752414363,3.4651263036700186e-06,3.1940536924604084e-05
RQ2 lstm/GF (pid_local_cqr): adaptiv vs const,RQ2,IT,127,-0.014798432991096242,-0.02206615604651833,-0.8321114520683912,0.40692034873181315,0.5751963734337195
RQ2 lstm/GF (pid_local_cqr): adaptiv vs const,RQ2,NL,127,0.002092318931689758,0.013793838471999552,0.6385500345585295,0.5242746653636627,0.6809768860264358
RQ2 lstm/GF (pid_local_cqr): adaptiv vs const,RQ2,PT,127,0.020221871354392344,0.027321910933410954,0.7514186388799783,0.4538019566827314,0.6174949819116804
RQ2 lstm/GF (pid_tan_cqr): adaptiv vs const,RQ2,AT,127,0.010148348558387815,0.05855655278217864,1.0380861282569374,0.3012179878731862,0.4678205258065277
RQ2 lstm/GF (pid_tan_cqr): adaptiv vs const,RQ2,BE,127,0.042491303787142304,0.19556976287516756,3.048129481908393,0.002806465099050026,0.012049759053673025
RQ2 lstm/GF (pid_tan_cqr): adaptiv vs const,RQ2,ES,127,0.07499284169251766,0.18870272857399917,3.4927379959436085,0.0006600684902138276,0.003503720970153297
RQ2 lstm/GF (pid_tan_cqr): adaptiv vs const,RQ2,FI,127,0.0059707602292070365,0.033764952449006264,0.7524835681345732,0.4531638109724798,0.6168845375002097
RQ2 lstm/GF (pid_tan_cqr): adaptiv vs const,RQ2,FR,127,0.012559425916674067,0.06295724920141801,1.2895451795118589,0.1995706920830218,0.34827971833407045
RQ2 lstm/GF (pid_tan_cqr): adaptiv vs const,RQ2,GR,127,0.2735204258464388,0.15488132833886675,2.9278236288503057,0.004051743842584443,0.016516410115495983
RQ2 lstm/GF (pid_tan_cqr): adaptiv vs const,RQ2,IE,127,0.18326535986948522,0.4440363991175364,7.400089017612232,1.6920687073707086e-11,3.1263222122870044e-10
RQ2 lstm/GF (pid_tan_cqr): adaptiv vs const,RQ2,IT,127,0.08689611366895376,0.12957204355412538,2.6559536879396286,0.008930648317544643,0.03189699670750146
RQ2 lstm/GF (pid_tan_cqr): adaptiv vs const,RQ2,NL,127,0.00490911546529004,0.032363873758920025,0.8435604897233849,0.4005136743205846,0.5690747046577588
RQ2 lstm/GF (pid_tan_cqr): adaptiv vs const,RQ2,PT,127,0.08261623854582127,0.11162337410044265,2.041503503835619,0.043288584881985503,0.11127277735665754
RQ2 lstm/GF (saocp_cqr): adaptiv vs const,RQ2,AT,127,0.04460568338633153,0.2573773494839254,8.000088926627525,6.956657472301231e-13,1.4751893349582746e-11
RQ2 lstm/GF (saocp_cqr): adaptiv vs const,RQ2,BE,127,0.07073959277737067,0.3255848644856732,8.202905770693839,2.324807013565078e-13,5.1575203551381566e-12
RQ2 lstm/GF (saocp_cqr): adaptiv vs const,RQ2,ES,127,0.09381886649024762,0.23607421320314964,6.10005807611933,1.20583971696675e-08,1.6460041600999682e-07
RQ2 lstm/GF (saocp_cqr): adaptiv vs const,RQ2,FI,127,0.015437667873151933,0.0873007961550238,2.414332339473476,0.017201397755860492,0.05429503613108353
RQ2 lstm/GF (saocp_cqr): adaptiv vs const,RQ2,FR,127,0.03925216416160036,0.19676124507697704,5.506677127755629,1.9665880190977703e-07,2.2743226257899215e-06
RQ2 lstm/GF (saocp_cqr): adaptiv vs const,RQ2,GR,127,1.049230729036726,0.5941283856380098,12.552583966920611,0.0,0.0
RQ2 lstm/GF (saocp_cqr): adaptiv vs const,RQ2,IE,127,0.34302589180549575,0.8311225968173568,27.0546426757924,0.0,0.0
RQ2 lstm/GF (saocp_cqr): adaptiv vs const,RQ2,IT,127,0.07495745186063799,0.11177013340543542,2.6018763553842637,0.010381933356853557,0.036058417808973904
RQ2 lstm/GF (saocp_cqr): adaptiv vs const,RQ2,NL,127,0.020103641085251246,0.13253542451344005,4.367421481691873,2.597130684600657e-05,0.0001998625124554328
RQ2 lstm/GF (saocp_cqr): adaptiv vs const,RQ2,PT,127,0.17750096699819376,0.23982279018235286,6.945363018800274,1.789144388197883e-10,3.0157103115508177e-09
RQ2 lstm/GF (sfogd_cqr): adaptiv vs const,RQ2,AT,127,0.0005753874205772898,0.0033200183920947405,0.09081065124749832,0.9277872529826812,0.9627703565545956
RQ2 lstm/GF (sfogd_cqr): adaptiv vs const,RQ2,BE,127,0.02174779854472677,0.10009605320079948,1.77703374393465,0.0779755816706047,0.17446272456578618
RQ2 lstm/GF (sfogd_cqr): adaptiv vs const,RQ2,ES,127,-0.002750950663624281,-0.006922152630604335,-0.1656669757450253,0.8686845586531529,0.9271808355475885
RQ2 lstm/GF (sfogd_cqr): adaptiv vs const,RQ2,FI,127,-0.00939910268878186,-0.053152403239644805,-1.4033651709053547,0.16296758933132693,0.30125266738444906
RQ2 lstm/GF (sfogd_cqr): adaptiv vs const,RQ2,FR,127,0.0054690604626377315,0.027415027146008814,0.5927393844855311,0.5544179068595492,0.7055200872822994
RQ2 lstm/GF (sfogd_cqr): adaptiv vs const,RQ2,GR,127,-0.04913256912033098,-0.027821386817854447,-0.5628385481818172,0.5745449429951246,0.7214005259854825
RQ2 lstm/GF (sfogd_cqr): adaptiv vs const,RQ2,IE,127,0.086714414233906,0.21010165955765692,4.172914174928123,5.561016336019797e-05,0.0003946425797550413
RQ2 lstm/GF (sfogd_cqr): adaptiv vs const,RQ2,IT,127,-0.010169093646288945,-0.015163281638378883,-0.3784009744072254,0.705769537933008,0.8213556498679486
RQ2 lstm/GF (sfogd_cqr): adaptiv vs const,RQ2,NL,127,-0.005277262179211655,-0.03479092072050874,-1.2988060145570668,0.19638238356118443,0.34449662509539236
RQ2 lstm/GF (sfogd_cqr): adaptiv vs const,RQ2,PT,127,0.026583377431853662,0.035916986008547265,0.8923382304220053,0.37391268468700734,0.5428180642426399
RQ2 lstm/GF (spci_cqr): adaptiv vs const,RQ2,AT,127,0.0034828697718401655,0.02009635818624387,0.37362680787968017,0.7093098992898708,0.82419579887715
RQ2 lstm/GF (spci_cqr): adaptiv vs const,RQ2,BE,127,-0.002406241696247385,-0.01107492771492317,-0.16925421265101145,0.8658681148576228,0.9255192772419093
RQ2 lstm/GF (spci_cqr): adaptiv vs const,RQ2,ES,127,0.021560172396675393,0.05425135610222373,1.0364710649300952,0.3019674928856497,0.4686349386359052
RQ2 lstm/GF (spci_cqr): adaptiv vs const,RQ2,FI,127,-0.011792126552003884,-0.06668507476709613,-1.3969259743560387,0.164891296014527,0.30406531518735314
RQ2 lstm/GF (spci_cqr): adaptiv vs const,RQ2,FR,127,-0.0030297054001898337,-0.01518715259376638,-0.38434697962620923,0.7013691841951282,0.8182422109655474
RQ2 lstm/GF (spci_cqr): adaptiv vs const,RQ2,GR,127,0.1419212616923751,0.0803631153410957,2.283732958960755,0.024061203702375078,0.07051253736336573
RQ2 lstm/GF (spci_cqr): adaptiv vs const,RQ2,IE,127,0.10141663678978946,0.24572389590056615,5.637353461820302,1.077462274956531e-07,1.2939907513660646e-06
RQ2 lstm/GF (spci_cqr): adaptiv vs const,RQ2,IT,127,-0.02567700763463237,-0.0382873549932173,-0.7247966239930392,0.4699206292721849,0.6321961072392923
RQ2 lstm/GF (spci_cqr): adaptiv vs const,RQ2,NL,127,-0.0010335910866168963,-0.006814060838888387,-0.19665062250216356,0.8444177917567846,0.9129012397810974
RQ2 lstm/GF (spci_cqr): adaptiv vs const,RQ2,PT,127,0.05379682770242395,0.07268526780863055,1.6130766207620248,0.1092297004021332,0.2251656969834368
RQ2 lstm/GF (aci_cqr): adaptiv vs const,RQ2,AT,127,0.019288050391831606,0.11129315615604299,2.6597777088081616,0.008835317918300722,0.03161074786581954
RQ2 lstm/GF (aci_cqr): adaptiv vs const,RQ2,BE,127,0.029901297860437936,0.13762321254061213,3.343875754661272,0.0010884168781866155,0.005409600799264157
RQ2 lstm/GF (aci_cqr): adaptiv vs const,RQ2,ES,127,0.03182811043841195,0.08008832775945025,2.4012994547998097,0.017797802025341758,0.05575484005430613
