model,regime,seed,cp_method,median_skill,mean_skill,mean_coverage,mean_abs_gap,median_mae_ratio,n_countries,valid_country_share,validity_flag,seed_span,median_skill_exie,mean_coverage_exie,d_skill
xlstm,GI,42,dtaci_cqr,-0.0806027230489419,-0.020698262511483434,0.8078740157480315,0.019527559055118104,1.1959722733349845,10,0.9,True,0.048060393286147196,-0.08197591661378967,0.8048993875765529,-0.0013731935648477744
xlstm,GI,42,mondrian_cqr,-0.11487910044521221,-0.06736226546356293,0.8511811023622047,0.051181102362204654,1.1959722733349845,10,0.6,False,0.04940603278531386,-0.12039023606586197,0.8521434820647419,-0.005511135620649754
xlstm,GI,42,native,-0.04226095017150089,-0.037621763110749676,0.8464566929133858,0.05842519685039366,1.1959722733349845,10,0.7,True,0.12051510930220999,-0.05524732655882003,0.8460192475940507,-0.012986376387319143
xlstm,GI,42,pid_cqr,-0.06592721723080186,-0.008043102175855299,0.8070866141732284,0.01559055118110234,1.1959722733349845,10,1.0,True,0.05681256719808481,-0.0792289649341893,0.8040244969378827,-0.013301747703387434
xlstm,GI,42,pid_local_cqr,-0.06937867196598846,-0.011643460467766754,0.8062992125984252,0.015748031496062975,1.1959722733349845,10,1.0,True,0.059815501887016786,-0.07216141221658945,0.8022747156605424,-0.00278274025060099
xlstm,GI,42,pid_tan_cqr,-0.2126039483732438,-0.16550344476025056,0.8181102362204724,0.02251968503937004,1.1959722733349845,10,0.4,False,0.046449466193105415,-0.21328589087288274,0.8127734033245845,-0.0006819424996389323
xlstm,GI,42,saocp_cqr,-0.09577705857045404,-0.09551043433744712,0.9023622047244094,0.10236220472440938,1.1959722733349845,10,0.2,False,0.1332110452507853,-0.11534324835220189,0.8993875765529309,-0.019566189781747845
xlstm,GI,42,sfogd_cqr,-0.08984393942353386,-0.04429500450568089,0.8039370078740158,0.011811023622047223,1.1959722733349845,10,0.8,True,0.07827617445823498,-0.1163449731706061,0.8022747156605425,-0.026501033747072245
xlstm,GI,42,spci_cqr,-0.10687099163995728,-0.05305342647711242,0.7692913385826772,0.03889763779527561,1.1959722733349845,10,0.9,True,0.04044900711180266,-0.15056122619753132,0.7646544181977253,-0.04369023455757404
xlstm,GI,43,aci_cqr,-0.09339204695959757,-0.07899138308210314,0.7976377952755905,0.03448818897637794,1.2317047695966548,10,0.5,False,0.03271272402691694,-0.10070405310890518,0.7987751531058618,-0.007312006149307604
xlstm,GI,43,agaci_cqr,-0.082578689281671,-0.06913256823879396,0.7992125984251969,0.03543307086614171,1.2317047695966548,10,0.6,False,0.03475954224073863,-0.08402438960941239,0.7970253718285214,-0.0014457003277413838
