label,rq,a,b,median_dbar_norm,share_a_better,share_sig,median_p,t_panel,n_countries,median_q,share_sig_fdr
RQ3 arma/L: aci_cqr vs native,RQ3,arma/L/42/aci_cqr,arma/L/42/native,-0.07319614712503603,0.7,0.5,0.07324720442845056,-5.0975636273257985,10,0.1444535368939741,0.5
RQ3 arma/L: agaci_cqr vs native,RQ3,arma/L/42/agaci_cqr,arma/L/42/native,-0.07579689867500808,0.7,0.5,0.0840408770636315,-5.299576332522571,10,0.16316631594136993,0.5
RQ3 arma/L: cqr_rolling vs native,RQ3,arma/L/42/cqr_rolling,arma/L/42/native,-0.06770158114003474,0.7,0.5,0.0629269277755502,-4.63946859058304,10,0.13402161131788184,0.5
RQ3 arma/L: cqr_static vs native,RQ3,arma/L/42/cqr_static,arma/L/42/native,0.150688955769213,0.1,0.9,5.923357444492794e-05,22.116551593277936,10,0.0003914430395857936,0.9
RQ3 arma/L: decay_ocp_cqr vs native,RQ3,arma/L/42/decay_ocp_cqr,arma/L/42/native,0.03848705071588845,0.3,0.8,0.00028936018656700035,6.613443632716823,10,0.0015706999409012593,0.7
RQ3 arma/L: dtaci_cqr vs native,RQ3,arma/L/42/dtaci_cqr,arma/L/42/native,-0.07099837653663693,0.7,0.5,0.23496412467477523,-5.986722225351011,10,0.3171419299048854,0.5
RQ3 arma/L: mondrian_cqr vs native,RQ3,arma/L/42/mondrian_cqr,arma/L/42/native,0.037407395564411,0.4,0.4,0.13725347035404734,-1.15617351494758,10,0.2649172181639501,0.4
RQ3 arma/L: pid_cqr vs native,RQ3,arma/L/42/pid_cqr,arma/L/42/native,-0.06550382901728527,0.8,0.5,0.0804221070544675,-4.878319940996317,10,0.15584904243630285,0.5
RQ3 arma/L: pid_local_cqr vs native,RQ3,arma/L/42/pid_local_cqr,arma/L/42/native,-0.032856940114262524,0.7,0.3,0.30580912848104047,-2.9785313748544393,10,0.4679523676056172,0.3
RQ3 arma/L: pid_tan_cqr vs native,RQ3,arma/L/42/pid_tan_cqr,arma/L/42/native,0.03561022624689625,0.5,0.8,0.008005166449904788,-0.8012454778428428,10,0.029118518243912286,0.7
RQ3 arma/L: saocp_cqr vs native,RQ3,arma/L/42/saocp_cqr,arma/L/42/native,0.04983225935944556,0.1,0.5,0.07721175999969399,3.719824643864477,10,0.1666841744770523,0.5
RQ3 arma/L: sfogd_cqr vs native,RQ3,arma/L/42/sfogd_cqr,arma/L/42/native,0.003020140014654527,0.4,0.3,0.3392078410299245,-1.6686802413909654,10,0.48065369319772755,0.2
RQ3 arma/L: spci_cqr vs native,RQ3,arma/L/42/spci_cqr,arma/L/42/native,-0.05120386623848957,0.7,0.6,0.03870120116634279,-3.326699106723464,10,0.10202048773499378,0.5
RQ3 arma_monthly/L: aci_cqr vs native,RQ3,arma_monthly/L/42/aci_cqr,arma_monthly/L/42/native,-0.05248688593874625,0.6,0.5,0.08369910382993795,-5.351975756815415,10,0.16013602644240355,0.5
RQ3 arma_monthly/L: agaci_cqr vs native,RQ3,arma_monthly/L/42/agaci_cqr,arma_monthly/L/42/native,-0.06316874662121934,0.6,0.5,0.16054003924369642,-5.001419537475223,10,0.24768824247178614,0.5
RQ3 arma_monthly/L: cqr_rolling vs native,RQ3,arma_monthly/L/42/cqr_rolling,arma_monthly/L/42/native,-0.06255466561193913,0.6,0.5,0.09263015278676368,-5.225914998853189,10,0.16604237425847052,0.5
RQ3 arma_monthly/L: cqr_static vs native,RQ3,arma_monthly/L/42/cqr_static,arma_monthly/L/42/native,0.06805908974675233,0.1,0.9,0.00024760000429335793,13.736796480741466,10,0.0013701923146175945,0.9
RQ3 arma_monthly/L: decay_ocp_cqr vs native,RQ3,arma_monthly/L/42/decay_ocp_cqr,arma_monthly/L/42/native,0.012043040016872321,0.4,0.8,0.001870334409393437,3.0484358180780498,10,0.008167092710242033,0.6
RQ3 arma_monthly/L: dtaci_cqr vs native,RQ3,arma_monthly/L/42/dtaci_cqr,arma_monthly/L/42/native,-0.05674400266495877,0.6,0.5,0.22493384290219698,-5.840419238810395,10,0.30842890181627886,0.5
RQ3 arma_monthly/L: mondrian_cqr vs native,RQ3,arma_monthly/L/42/mondrian_cqr,arma_monthly/L/42/native,0.05014659328074596,0.4,0.9,0.031187815158757015,-0.847702534542557,10,0.08645306239583553,0.7
RQ3 arma_monthly/L: pid_cqr vs native,RQ3,arma_monthly/L/42/pid_cqr,arma_monthly/L/42/native,-0.0537809903695546,0.8,0.5,0.12206089608864212,-4.709017926548004,10,0.20864925517953464,0.5
RQ3 arma_monthly/L: pid_local_cqr vs native,RQ3,arma_monthly/L/42/pid_local_cqr,arma_monthly/L/42/native,-0.03684023155117426,0.7,0.4,0.3569618349152972,-3.694870794502606,10,0.5260283043652356,0.4
RQ3 arma_monthly/L: pid_tan_cqr vs native,RQ3,arma_monthly/L/42/pid_tan_cqr,arma_monthly/L/42/native,0.08694801489099385,0.4,0.8,0.006205640654023736,0.0367779278922157,10,0.023420821420147224,0.8
RQ3 arma_monthly/L: saocp_cqr vs native,RQ3,arma_monthly/L/42/saocp_cqr,arma_monthly/L/42/native,0.0554924420387778,0.1,0.6,0.032374987062060656,3.9386476720262618,10,0.08627776457727797,0.5
RQ3 arma_monthly/L: sfogd_cqr vs native,RQ3,arma_monthly/L/42/sfogd_cqr,arma_monthly/L/42/native,-0.012355238617564218,0.5,0.3,0.36316511405906915,-2.065438635855548,10,0.5318673394657849,0.2
RQ3 arma_monthly/L: spci_cqr vs native,RQ3,arma_monthly/L/42/spci_cqr,arma_monthly/L/42/native,-0.036643731335141295,0.7,0.5,0.0982498480138525,-3.057355191939822,10,0.19482350880538574,0.5
RQ3 lgbm/G: aci_cqr vs native,RQ3,lgbm/G/42/aci_cqr,lgbm/G/42/native,0.011002449626394215,0.4,0.5,0.13607603626795406,-0.12166099208210206,10,0.25856241609129005,0.4
RQ3 lgbm/G: agaci_cqr vs native,RQ3,lgbm/G/42/agaci_cqr,lgbm/G/42/native,0.005218882904407404,0.4,0.5,0.11803257316020987,-0.5374592859150749,10,0.2335100438643739,0.4
RQ3 lgbm/G: cqr_rolling vs native,RQ3,lgbm/G/42/cqr_rolling,lgbm/G/42/native,0.0037420649504171155,0.5,0.5,0.14416893958332355,-0.556151144265174,10,0.2663401099841713,0.3
RQ3 lgbm/G: cqr_static vs native,RQ3,lgbm/G/42/cqr_static,lgbm/G/42/native,0.014558961858593969,0.3,0.5,0.08551382632069449,8.050383171870035,10,0.17969616443276765,0.5
RQ3 lgbm/G: decay_ocp_cqr vs native,RQ3,lgbm/G/42/decay_ocp_cqr,lgbm/G/42/native,-0.00440612981118706,0.7,0.3,0.25729642003924946,-4.691503641932042,10,0.41781328075182556,0.3
RQ3 lgbm/G: dtaci_cqr vs native,RQ3,lgbm/G/42/dtaci_cqr,lgbm/G/42/native,0.01042979287718976,0.4,0.5,0.11170050300925594,-0.5232944137392724,10,0.2164561236019375,0.3
RQ3 lgbm/G: mondrian_cqr vs native,RQ3,lgbm/G/42/mondrian_cqr,lgbm/G/42/native,0.07720346038185955,0.2,0.7,0.0066935519344246686,4.689320539359412,10,0.024256295108620547,0.6
RQ3 lgbm/G: pid_cqr vs native,RQ3,lgbm/G/42/pid_cqr,lgbm/G/42/native,0.015328942415025259,0.3,0.3,0.14851210674528537,-0.1243056245809379,10,0.279783789231388,0.3
RQ3 lgbm/G: pid_local_cqr vs native,RQ3,lgbm/G/42/pid_local_cqr,lgbm/G/42/native,0.02554868625098198,0.2,0.2,0.2545891482270032,1.7950837202836043,10,0.4146614906226748,0.2
RQ3 lgbm/G: pid_tan_cqr vs native,RQ3,lgbm/G/42/pid_tan_cqr,lgbm/G/42/native,0.1313255250767447,0.0,0.9,0.0010974611803168388,7.248412023535018,10,0.00542583300335159,0.7
RQ3 lgbm/G: saocp_cqr vs native,RQ3,lgbm/G/42/saocp_cqr,lgbm/G/42/native,0.06532288390828006,0.0,0.8,0.007853512361744142,5.806524433158607,10,0.02868484601650055,0.6
RQ3 lgbm/G: sfogd_cqr vs native,RQ3,lgbm/G/42/sfogd_cqr,lgbm/G/42/native,0.04379557611943933,0.0,0.3,0.1913821373859994,2.8596293256973118,10,0.33837616531425035,0.2
RQ3 lgbm/G: spci_cqr vs native,RQ3,lgbm/G/42/spci_cqr,lgbm/G/42/native,0.023881382015926947,0.2,0.4,0.3527262181930395,1.5089029095437339,10,0.5155373830366167,0.1
RQ3 lgbm/GI: aci_cqr vs native,RQ3,lgbm/GI/42/aci_cqr,lgbm/GI/42/native,0.009719387591902726,0.4,0.5,0.10140697752726247,0.22305978702475113,10,0.21103872813680177,0.3
RQ3 lgbm/GI: agaci_cqr vs native,RQ3,lgbm/GI/42/agaci_cqr,lgbm/GI/42/native,0.005976538585891619,0.5,0.5,0.12314156816157751,-0.01983537434441441,10,0.24373522581558432,0.3
RQ3 lgbm/GI: cqr_rolling vs native,RQ3,lgbm/GI/42/cqr_rolling,lgbm/GI/42/native,0.007390934046094296,0.4,0.4,0.1646770962207259,-0.17160056321806633,10,0.3036997972500364,0.3
RQ3 lgbm/GI: cqr_static vs native,RQ3,lgbm/GI/42/cqr_static,lgbm/GI/42/native,0.006553588128200808,0.2,0.4,0.40722714464985954,8.738849733990431,10,0.5740712131438999,0.3
RQ3 lgbm/GI: decay_ocp_cqr vs native,RQ3,lgbm/GI/42/decay_ocp_cqr,lgbm/GI/42/native,-0.0011424079115262054,0.6,0.4,0.3416616764015802,-2.880828427436178,10,0.5078751872159174,0.3
RQ3 lgbm/GI: dtaci_cqr vs native,RQ3,lgbm/GI/42/dtaci_cqr,lgbm/GI/42/native,0.01937718443774644,0.4,0.5,0.10294619224346346,0.16209423404695436,10,0.21361945279958447,0.1
RQ3 lgbm/GI: mondrian_cqr vs native,RQ3,lgbm/GI/42/mondrian_cqr,lgbm/GI/42/native,0.07717799589457003,0.2,0.7,0.053133801022164584,4.726793442701029,10,0.12989310505128768,0.4
RQ3 lgbm/GI: pid_cqr vs native,RQ3,lgbm/GI/42/pid_cqr,lgbm/GI/42/native,0.014835771907052703,0.4,0.4,0.12818691108712033,0.5413410591526918,10,0.2528619503430769,0.1
RQ3 lgbm/GI: pid_local_cqr vs native,RQ3,lgbm/GI/42/pid_local_cqr,lgbm/GI/42/native,0.027917638549100347,0.2,0.3,0.22920806162082952,1.8836296564340038,10,0.3840794233066719,0.2
RQ3 lgbm/GI: pid_tan_cqr vs native,RQ3,lgbm/GI/42/pid_tan_cqr,lgbm/GI/42/native,0.15603630908721688,0.0,0.9,0.0007638295643591642,7.470566542012975,10,0.0039063046973055624,0.9
RQ3 lgbm/GI: saocp_cqr vs native,RQ3,lgbm/GI/42/saocp_cqr,lgbm/GI/42/native,0.0798476929471844,0.0,0.8,0.0016096928522641996,5.80215329718865,10,0.007503013554793016,0.6
RQ3 lgbm/GI: sfogd_cqr vs native,RQ3,lgbm/GI/42/sfogd_cqr,lgbm/GI/42/native,0.04536966298448129,0.1,0.3,0.17228596353400571,3.031538683245802,10,0.3097172718644867,0.2
RQ3 lgbm/GI: spci_cqr vs native,RQ3,lgbm/GI/42/spci_cqr,lgbm/GI/42/native,0.03859122299613211,0.2,0.4,0.35746569205784184,2.611143646332235,10,0.5256015765811598,0.3
RQ3 lgbm/L: aci_cqr vs native,RQ3,lgbm/L/42/aci_cqr,lgbm/L/42/native,0.01707280352331473,0.3,0.3,0.29764069131450277,1.8816423586670556,10,0.460685215746124,0.2
RQ3 lgbm/L: agaci_cqr vs native,RQ3,lgbm/L/42/agaci_cqr,lgbm/L/42/native,0.012122394007509406,0.4,0.1,0.3421008961171278,1.0183414540837221,10,0.5111609910558413,0.0
RQ3 lgbm/L: cqr_rolling vs native,RQ3,lgbm/L/42/cqr_rolling,lgbm/L/42/native,0.01874453270462069,0.3,0.2,0.25062123438602946,1.3309438973027696,10,0.4103322475187866,0.1
RQ3 lgbm/L: cqr_static vs native,RQ3,lgbm/L/42/cqr_static,lgbm/L/42/native,0.046567455575393074,0.0,0.7,0.007012973631883246,9.263126445894551,10,0.02616383838382965,0.7
RQ3 lgbm/L: decay_ocp_cqr vs native,RQ3,lgbm/L/42/decay_ocp_cqr,lgbm/L/42/native,0.005344065583104136,0.2,0.4,0.20733013958541802,2.193469788239901,10,0.3581887671642181,0.3
RQ3 lgbm/L: dtaci_cqr vs native,RQ3,lgbm/L/42/dtaci_cqr,lgbm/L/42/native,0.010361029554230025,0.3,0.1,0.4160544561677616,1.3316154583118798,10,0.5835937810080057,0.1
RQ3 lgbm/L: mondrian_cqr vs native,RQ3,lgbm/L/42/mondrian_cqr,lgbm/L/42/native,0.07891020754055493,0.0,0.7,0.025071117998572312,4.9421513681644775,10,0.07270242735545572,0.6
RQ3 lgbm/L: pid_cqr vs native,RQ3,lgbm/L/42/pid_cqr,lgbm/L/42/native,0.01784744345433386,0.2,0.0,0.43863671906653945,2.029413188304931,10,0.6045026276238556,0.0
RQ3 lgbm/L: pid_local_cqr vs native,RQ3,lgbm/L/42/pid_local_cqr,lgbm/L/42/native,0.026590735384095135,0.1,0.3,0.36567800522439287,3.492729923757189,10,0.534600254660685,0.2
RQ3 lgbm/L: pid_tan_cqr vs native,RQ3,lgbm/L/42/pid_tan_cqr,lgbm/L/42/native,0.1718631926896677,0.0,1.0,0.00025610583205359916,8.96196262278717,10,0.001526469534475112,1.0
RQ3 lgbm/L: saocp_cqr vs native,RQ3,lgbm/L/42/saocp_cqr,lgbm/L/42/native,0.055844217800173235,0.1,0.5,0.0983116729367789,4.0271985404857995,10,0.19818016721700138,0.4
RQ3 lgbm/L: sfogd_cqr vs native,RQ3,lgbm/L/42/sfogd_cqr,lgbm/L/42/native,0.051763415559694825,0.0,0.5,0.09180681544870206,4.036812200257263,10,0.19658904250924086,0.2
RQ3 lgbm/L: spci_cqr vs native,RQ3,lgbm/L/42/spci_cqr,lgbm/L/42/native,0.04104979685584692,0.1,0.3,0.381132359516799,3.7557777880937664,10,0.5461032977824845,0.3
RQ3 lgbm_const/G: aci_cqr vs native,RQ3,lgbm_const/G/42/aci_cqr,lgbm_const/G/42/native,-0.018852364005924386,0.6,0.3,0.22843249185022696,-2.402422131573044,10,0.3830435008008228,0.3
RQ3 lgbm_const/G: agaci_cqr vs native,RQ3,lgbm_const/G/42/agaci_cqr,lgbm_const/G/42/native,-0.014758602017175127,0.5,0.4,0.2670352037353143,-2.6216934521347017,10,0.42578968911281506,0.3
RQ3 lgbm_const/G: cqr_rolling vs native,RQ3,lgbm_const/G/42/cqr_rolling,lgbm_const/G/42/native,-0.01624026462849547,0.5,0.3,0.3323648137928952,-2.1588650164690812,10,0.5012103119457516,0.3
RQ3 lgbm_const/G: cqr_static vs native,RQ3,lgbm_const/G/42/cqr_static,lgbm_const/G/42/native,0.026880388899491073,0.1,0.7,0.03935599486214325,7.823593629158445,10,0.09557419328787448,0.5
RQ3 lgbm_const/G: decay_ocp_cqr vs native,RQ3,lgbm_const/G/42/decay_ocp_cqr,lgbm_const/G/42/native,0.007338985009027068,0.3,0.4,0.3229651634553856,2.344153335083515,10,0.48986249260226256,0.4
RQ3 lgbm_const/G: dtaci_cqr vs native,RQ3,lgbm_const/G/42/dtaci_cqr,lgbm_const/G/42/native,-0.011327987377040771,0.5,0.4,0.15563228562125286,-2.6218173308188124,10,0.291470341969626,0.3
RQ3 lgbm_const/G: mondrian_cqr vs native,RQ3,lgbm_const/G/42/mondrian_cqr,lgbm_const/G/42/native,0.0689084903237149,0.2,0.6,0.07988192888292689,1.9968912317707346,10,0.17767660456141307,0.3
RQ3 lgbm_const/G: pid_cqr vs native,RQ3,lgbm_const/G/42/pid_cqr,lgbm_const/G/42/native,-0.01800521116897505,0.6,0.5,0.11398406621713675,-2.7753031524718583,10,0.23053325202449845,0.2
RQ3 lgbm_const/G: pid_local_cqr vs native,RQ3,lgbm_const/G/42/pid_local_cqr,lgbm_const/G/42/native,0.0022561897185017703,0.4,0.4,0.19458250789545095,-0.9565967084920239,10,0.33590535059444326,0.2
RQ3 lgbm_const/G: pid_tan_cqr vs native,RQ3,lgbm_const/G/42/pid_tan_cqr,lgbm_const/G/42/native,0.16352774549878166,0.2,0.8,0.003926269625641576,5.869909554136945,10,0.016068828253755288,0.7
RQ3 lgbm_const/G: saocp_cqr vs native,RQ3,lgbm_const/G/42/saocp_cqr,lgbm_const/G/42/native,0.04384338514881036,0.1,0.4,0.14102889315424727,2.1374804532257783,10,0.2700781455886918,0.3
RQ3 lgbm_const/G: sfogd_cqr vs native,RQ3,lgbm_const/G/42/sfogd_cqr,lgbm_const/G/42/native,0.010872395087121938,0.4,0.4,0.2510213055022955,0.14541977305065185,10,0.399082366106863,0.2
RQ3 lgbm_const/G: spci_cqr vs native,RQ3,lgbm_const/G/42/spci_cqr,lgbm_const/G/42/native,-0.004554260388196188,0.6,0.4,0.1157000878962463,-0.47839079945960206,10,0.23428502316770328,0.4
RQ3 lgbm_const/L: aci_cqr vs native,RQ3,lgbm_const/L/42/aci_cqr,lgbm_const/L/42/native,-0.009328122265076141,0.6,0.4,0.14491732902991772,-2.5069892189810936,10,0.276766224534356,0.3
RQ3 lgbm_const/L: agaci_cqr vs native,RQ3,lgbm_const/L/42/agaci_cqr,lgbm_const/L/42/native,-0.005575776816409519,0.5,0.6,0.06813156600015113,-2.9660891436749175,10,0.15687423404020884,0.4
RQ3 lgbm_const/L: cqr_rolling vs native,RQ3,lgbm_const/L/42/cqr_rolling,lgbm_const/L/42/native,-0.0008250768169710352,0.6,0.4,0.15733997876033,-1.9267400787208484,10,0.29197112729835506,0.4
RQ3 lgbm_const/L: cqr_static vs native,RQ3,lgbm_const/L/42/cqr_static,lgbm_const/L/42/native,0.11722121605392541,0.1,0.6,0.00010785351043185454,6.892428328519961,10,0.0006703640409200951,0.6
RQ3 lgbm_const/L: decay_ocp_cqr vs native,RQ3,lgbm_const/L/42/decay_ocp_cqr,lgbm_const/L/42/native,0.022118329522450818,0.4,0.6,0.049213440360884375,2.7454228542762453,10,0.11572609502198553,0.5
RQ3 lgbm_const/L: dtaci_cqr vs native,RQ3,lgbm_const/L/42/dtaci_cqr,lgbm_const/L/42/native,-0.0035995549406066564,0.5,0.4,0.17277898977933015,-3.187402317948084,10,0.311895323166227,0.4
RQ3 lgbm_const/L: mondrian_cqr vs native,RQ3,lgbm_const/L/42/mondrian_cqr,lgbm_const/L/42/native,0.051937062209749196,0.3,0.3,0.20682108249094944,1.0024361087445313,10,0.35692438037517155,0.2
RQ3 lgbm_const/L: pid_cqr vs native,RQ3,lgbm_const/L/42/pid_cqr,lgbm_const/L/42/native,-0.013710400450361716,0.6,0.4,0.24257991961241177,-3.327989304846598,10,0.39429980999793773,0.3
RQ3 lgbm_const/L: pid_local_cqr vs native,RQ3,lgbm_const/L/42/pid_local_cqr,lgbm_const/L/42/native,-0.0014003406224489547,0.5,0.1,0.486246173052058,-0.9212559606437868,10,0.6451393299281445,0.1
RQ3 lgbm_const/L: pid_tan_cqr vs native,RQ3,lgbm_const/L/42/pid_tan_cqr,lgbm_const/L/42/native,0.1656642867169735,0.3,0.7,0.0036432219461874915,4.295507521248557,10,0.015081709080844167,0.6
RQ3 lgbm_const/L: saocp_cqr vs native,RQ3,lgbm_const/L/42/saocp_cqr,lgbm_const/L/42/native,0.032673690805331196,0.1,0.1,0.4119623541489499,1.618113544477309,10,0.5800452578717519,0.1
RQ3 lgbm_const/L: sfogd_cqr vs native,RQ3,lgbm_const/L/42/sfogd_cqr,lgbm_const/L/42/native,0.01902683715324095,0.2,0.1,0.5426040080194486,-0.22423126219268355,10,0.695846489225872,0.1
RQ3 lgbm_const/L: spci_cqr vs native,RQ3,lgbm_const/L/42/spci_cqr,lgbm_const/L/42/native,0.046677511938452265,0.3,0.7,0.044667375296838396,0.12828132898531594,10,0.11389581855140624,0.4
RQ3 lstm/G: aci_cqr vs native,RQ3,lstm/G/42/aci_cqr,lstm/G/42/native,-0.1493660265120059,0.8,0.6,0.0022396636003823023,-5.288652908532564,10,0.05469370878311247,0.5666666666666667
RQ3 lstm/G: agaci_cqr vs native,RQ3,lstm/G/42/agaci_cqr,lstm/G/42/native,-0.15481758815683344,0.8,0.6,0.001799916126472234,-5.4777881462504805,10,0.05239201107991227,0.6333333333333333
RQ3 lstm/G: cqr_rolling vs native,RQ3,lstm/G/42/cqr_rolling,lstm/G/42/native,-0.15622799120677439,0.8,0.6,0.0014546126966330508,-5.31584250891988,10,0.056075120289458075,0.5333333333333333
RQ3 lstm/G: cqr_static vs native,RQ3,lstm/G/42/cqr_static,lstm/G/42/native,0.06366588545070344,0.1,0.9,3.1708357330906267e-06,15.856685995201182,10,0.00690009118178826,0.7333333333333333
RQ3 lstm/G: decay_ocp_cqr vs native,RQ3,lstm/G/42/decay_ocp_cqr,lstm/G/42/native,-0.003422649748763264,0.6,0.6,0.01769517083717409,-2.8150894965478783,10,0.002098308135009334,0.6333333333333333
RQ3 lstm/G: dtaci_cqr vs native,RQ3,lstm/G/42/dtaci_cqr,lstm/G/42/native,-0.1442177144058207,0.8,0.7,0.007273768211492837,-5.453198114779833,10,0.07305734579081999,0.5666666666666667
RQ3 lstm/G: mondrian_cqr vs native,RQ3,lstm/G/42/mondrian_cqr,lstm/G/42/native,-0.11148912624865064,0.7,0.9,0.005229682822340265,-3.2451998669272157,10,0.058214664234063254,0.5333333333333333
RQ3 lstm/G: pid_cqr vs native,RQ3,lstm/G/42/pid_cqr,lstm/G/42/native,-0.15557520804589875,0.9,0.7,0.001800671369671436,-5.608168407132473,10,0.013915359318416087,0.7
RQ3 lstm/G: pid_local_cqr vs native,RQ3,lstm/G/42/pid_local_cqr,lstm/G/42/native,-0.16022327841055573,0.9,0.6,0.003953700487663747,-5.354691592440476,10,0.04184745143566663,0.6
RQ3 lstm/G: pid_tan_cqr vs native,RQ3,lstm/G/42/pid_tan_cqr,lstm/G/42/native,0.05140973999689455,0.3,0.7,0.00047592390941331164,-0.5170585171526022,10,0.09213686043522241,0.5333333333333333
RQ3 lstm/G: saocp_cqr vs native,RQ3,lstm/G/42/saocp_cqr,lstm/G/42/native,0.04246516540162885,0.0,0.3,0.1827625575596632,3.5199881990469892,10,0.31756740209239487,0.3
RQ3 lstm/G: sfogd_cqr vs native,RQ3,lstm/G/42/sfogd_cqr,lstm/G/42/native,-0.08940939142079522,0.9,0.5,0.12529994233824115,-4.287559332342098,10,0.09710090683209494,0.5
RQ3 lstm/G: spci_cqr vs native,RQ3,lstm/G/42/spci_cqr,lstm/G/42/native,-0.11131763177650784,0.8,0.6,0.033532068007792515,-4.251125572802473,10,0.17316947592053275,0.4
RQ3 lstm/G: aci_cqr vs native,RQ3,lstm/G/43/aci_cqr,lstm/G/43/native,-0.3193723470866864,1.0,0.9,5.412773040891494e-08,-11.474168559727516,10,0.05469370878311247,0.5666666666666667
RQ3 lstm/G: agaci_cqr vs native,RQ3,lstm/G/43/agaci_cqr,lstm/G/43/native,-0.3199149732697334,1.0,0.9,1.1109901443262515e-07,-11.113742304246069,10,0.05239201107991227,0.6333333333333333
RQ3 lstm/G: cqr_rolling vs native,RQ3,lstm/G/43/cqr_rolling,lstm/G/43/native,-0.3140966533306133,1.0,0.9,3.192986260946995e-07,-11.873893149344015,10,0.056075120289458075,0.5333333333333333
RQ3 lstm/G: cqr_static vs native,RQ3,lstm/G/43/cqr_static,lstm/G/43/native,-0.13866813594991434,0.7,0.9,8.843911913913871e-08,-7.644153944262343,10,0.00690009118178826,0.7333333333333333
RQ3 lstm/G: decay_ocp_cqr vs native,RQ3,lstm/G/43/decay_ocp_cqr,lstm/G/43/native,-0.14810274917633065,1.0,1.0,1.0029754804463664e-12,-11.801448099086736,10,0.002098308135009334,0.6333333333333333
RQ3 lstm/G: dtaci_cqr vs native,RQ3,lstm/G/43/dtaci_cqr,lstm/G/43/native,-0.3250950500776235,1.0,0.9,1.625232692870071e-08,-11.584678876972143,10,0.07305734579081999,0.5666666666666667
RQ3 lstm/G: mondrian_cqr vs native,RQ3,lstm/G/43/mondrian_cqr,lstm/G/43/native,-0.27001329255041406,0.8,0.8,2.4278344042949485e-06,-7.9016925102988145,10,0.058214664234063254,0.5333333333333333
RQ3 lstm/G: pid_cqr vs native,RQ3,lstm/G/43/pid_cqr,lstm/G/43/native,-0.32196168078082255,1.0,1.0,5.334680710511464e-07,-9.566678231721012,10,0.013915359318416087,0.7
RQ3 lstm/G: pid_local_cqr vs native,RQ3,lstm/G/43/pid_local_cqr,lstm/G/43/native,-0.2920418658150592,1.0,0.9,3.542745619089516e-08,-9.310725613585795,10,0.04184745143566663,0.6
RQ3 lstm/G: pid_tan_cqr vs native,RQ3,lstm/G/43/pid_tan_cqr,lstm/G/43/native,-0.11982091078180186,0.6,0.8,0.021756444950451814,-4.5789307442882,10,0.09213686043522241,0.5333333333333333
RQ3 lstm/G: saocp_cqr vs native,RQ3,lstm/G/43/saocp_cqr,lstm/G/43/native,0.036916218064401124,0.0,0.5,0.06826077495727856,3.2826987376830696,10,0.31756740209239487,0.3
RQ3 lstm/G: sfogd_cqr vs native,RQ3,lstm/G/43/sfogd_cqr,lstm/G/43/native,-0.2687426454259343,1.0,0.8,6.016226919025591e-05,-7.768261206353728,10,0.09710090683209494,0.5
RQ3 lstm/G: spci_cqr vs native,RQ3,lstm/G/43/spci_cqr,lstm/G/43/native,-0.2771837171406819,1.0,0.8,2.681129451787001e-06,-8.651890364712216,10,0.17316947592053275,0.4
RQ3 lstm/G: aci_cqr vs native,RQ3,lstm/G/44/aci_cqr,lstm/G/44/native,-0.08411753799782598,0.8,0.4,0.19132219902516923,-1.8611495815584918,10,0.05469370878311247,0.5666666666666667
RQ3 lstm/G: agaci_cqr vs native,RQ3,lstm/G/44/agaci_cqr,lstm/G/44/native,-0.09058681895476196,1.0,0.5,0.15287876450725402,-2.2200703853402572,10,0.05239201107991227,0.6333333333333333
RQ3 lstm/G: cqr_rolling vs native,RQ3,lstm/G/44/cqr_rolling,lstm/G/44/native,-0.07382795152823195,0.8,0.4,0.24259506451876545,-1.549511302775106,10,0.056075120289458075,0.5333333333333333
RQ3 lstm/G: cqr_static vs native,RQ3,lstm/G/44/cqr_static,lstm/G/44/native,-0.00615017791408946,0.5,0.6,0.039995823671400976,1.8234951241252462,10,0.00690009118178826,0.7333333333333333
RQ3 lstm/G: decay_ocp_cqr vs native,RQ3,lstm/G/44/decay_ocp_cqr,lstm/G/44/native,-0.04262996315310061,0.7,0.6,0.06789403399354177,-0.8249916448674116,10,0.002098308135009334,0.6333333333333333
RQ3 lstm/G: dtaci_cqr vs native,RQ3,lstm/G/44/dtaci_cqr,lstm/G/44/native,-0.0905839122437529,1.0,0.5,0.1672958306756105,-2.0677529536950896,10,0.07305734579081999,0.5666666666666667
RQ3 lstm/G: mondrian_cqr vs native,RQ3,lstm/G/44/mondrian_cqr,lstm/G/44/native,-0.04515753305848718,0.7,0.0,0.4496742183376963,-0.5155528362453874,10,0.058214664234063254,0.5333333333333333
RQ3 lstm/G: pid_cqr vs native,RQ3,lstm/G/44/pid_cqr,lstm/G/44/native,-0.09492849688902325,1.0,0.5,0.14064658545349995,-2.748509622472741,10,0.013915359318416087,0.7
RQ3 lstm/G: pid_local_cqr vs native,RQ3,lstm/G/44/pid_local_cqr,lstm/G/44/native,-0.07896626876024335,0.9,0.3,0.1943539980263147,-2.137584075010701,10,0.04184745143566663,0.6
RQ3 lstm/G: pid_tan_cqr vs native,RQ3,lstm/G/44/pid_tan_cqr,lstm/G/44/native,0.08858403659762487,0.2,0.3,0.20201103203695492,1.7333541065349416,10,0.09213686043522241,0.5333333333333333
